Country,OrgName,OrgType,Description,Amount
Democratic Republic of the Congo,"Ministère de la Jeunesse, et Sports et Loisir",Government,"Plan de Travail 2023 entre le Ministère de la Jeunesse et Initiation a la Nouvelle Citoyennete, et le Fonds des Nations Unies pour la Population","98,448.00"
Democratic Republic of the Congo,Programme National de Santé de la Reproduction,Government,Plan de Travail 2023 Révisé du Programme National de Sante de la Reproduction (PNSR),"418,534.81"
Democratic Republic of the Congo,"Service National Femme et Développement, Ministère du Genre, de la Famille et Enfants",Government,"Plan de Travail 2023 entre le Ministère du Genre, Famille et Enfants et le Fonds des Nations Unies pour la Population","269,780.00"
Democratic Republic of the Congo,Institut Supérieur des Techniques Médicales,Government,"Plan du Travail 2023 Révisé entre le Fonds des Nations Unies pour la population et l'Institut Supérieur des Techniques Médicales, ISTM-Kinshasa","157,202.00"
Democratic Republic of the Congo,Division Provinciale de la Santé Sud Kivu,Government,Plan de Travail 2023 entre le Fonds des Nations Unies pour la Population et la Division Provincial Santé Sud Kivu,"66,044.00"
Democratic Republic of the Congo,Ministère du Plan,Government,Plan de Travail 2023 entre LE MINISTERE DU PLAN ET LE FONDS DES NATIONS UNIES POUR LA POPULATION,"409,350.02"
Democratic Republic of the Congo,Division Provinciale de la Santé du Kongo Central,Government,Plan de Travail Annuel 2023 entre la Division Provincial de la Santé du Kongo Central et les Fonds des Nations Unies pour la Population,"130,858.54"
Democratic Republic of the Congo,Division Provinciale de la Santé de Kwilu,Government,Plan de Travail Annuel 2023 entre la Division Provincial de la Santé de Kwilu et les Fonds des Nations Unies pour la Population,"58,450.00"
Democratic Republic of the Congo,Division Provinciale de la Santé Ituri,Government,Plan de Travail 2023 entre la Division Provincial Santé Ituri et les Fonds des Nations Unies pour la Population,"59,251.00"
Democratic Republic of the Congo,Division Provinciale de la Santé du Tanganyika,Government,Plan de Travail 2023 entre la Division Provincial de la Santé du Tanganyika et les Fonds des Nations Unies pour la Population,"115,847.00"
Democratic Republic of the Congo,Division Provinciale de la Santé du Kasai Oriental,Government,Plan de Travail Annuel 2023 entre la Division Provincial de la Santé du Kasai Oriental et les Fonds des Nations Unies pour la Population,"168,750.00"
Democratic Republic of the Congo,Division Provinciale de la Santé de Kasai,Government,Plan de Travail Annuel 2023 entre Division Provincial de la Santé du Kasai et Fonds des Nations Unies pour la Population,"117,110.00"
Democratic Republic of the Congo,Association pour le Bien-Être Familial et Naissances Désirables,NGO,Plan de Travail 2023 entre L'Association pour le Bien-Être Familial et Naissances Désirables et le Fonds des Nations Unies pour la Population,"436,648.66"
Democratic Republic of the Congo,Programme de Promotion de Soins de Sante Primaires (PPSSP),NGO,Plan de Travail 2023 entre le PPSSP et le Fonds des Nations Unies pour la Population,"266,411.66"
Democratic Republic of the Congo,Caritas Developpement Goma,NGO,Plan de travail annuel 2023 entre Caritas Developpement Goma et le Fonds des Nations Unies pour la Population,"942,692.62"
Democratic Republic of the Congo,Ligue de la Zone Afrique pour la Défense des Droits des Enfants et Étudiants (LIZADEEL),NGO,Plan de Travail Annuel 2023 entre LIZADEEL et UNFPA,"93,000.00"
Democratic Republic of the Congo,Medecins d'Afrique,NGO,Plan de Travail Annuel 2023 entre Medecins d'Afrique et le Fonds des Nations Unies pour la Population,"118,602.00"
Democratic Republic of the Congo,Caritas Développement Kananga,NGO,Plan de Travail 2023 entre Caritas Développement Kananga et le Fonds des Nations Unies pour la Population,"818,826.95"
Democratic Republic of the Congo,MAGNA Enfants en Péril,NGO,Plan de Travail 2023 entre MAGNA Enfants en Peril et Le Fonds des Nations Unies pour la Population,"951,995.11"
Democratic Republic of the Congo,Association des Jeunes Islamique pour le Développement (AJID),NGO,Plan de Travail Annuel 2023 Revise entre AJID et le Fonds des Nations Unies pour la Population,"374,018.00"
Democratic Republic of the Congo,HEAL Africa,NGO,Plan de Travail 2023 entre HEAL Africa et le Fonds des Nations Unies pour la Population,"1,251,658.91"
Democratic Republic of the Congo,Service d'Accompagnement et de Renforcement des Capacités d'Auto promotion de la Femme (SARCAF),NGO,Plan de Travail 2023 entre SARCAF et le Fonds des Nations Unies pour la Population,"118,283.66"
